fault_bus,fault_type,fault_R_ohm,Va_mag_pu,Va_ang_deg,Vb_mag_pu,Vb_ang_deg,Vc_mag_pu,Vc_ang_deg,Ia_mag_A,Ia_ang_deg,Ib_mag_A,Ib_ang_deg,Ic_mag_A,Ic_ang_deg,rfi_id,monitor_bus,der_pct
287274,3LG,0,0.002272,-93.25,0.002272,146.7474,0.002272,26.7507,16355.7591,-93.25,16358.0378,146.7474,16356.0957,26.7507,7,287274,0
287274,3LG,0,0.110749,-67.4843,0.110815,172.562,0.110707,52.543,0.9385,-95.3576,0.9398,144.6123,0.9387,24.5584,8,283954,0
287274,3LG,0,0.110731,-67.4824,0.110798,172.5639,0.11069,52.545,0.9385,-95.3576,0.9398,144.6123,0.9387,24.5584,9,283956,0
287274,3LG,0,0.109915,-67.8344,0.110132,172.2841,0.109704,52.2266,3.7136,-95.2995,3.3336,144.6148,4.4236,24.8571,10,189963,0
287274,3LG,0,0.109878,-67.9091,0.110113,172.23,0.10965,52.1608,1.861,-95.7388,2.01,144.2426,1.8612,24.1194,11,181977,0
287274,3LG,0,0.109873,-68.0238,0.110104,172.1194,0.109632,52.0451,0.0,22.1389,0.0,-97.738,0.0,142.1038,12,181924,0
287274,3LG,0,0.109897,-68.0561,0.110119,172.0826,0.109655,52.0087,5.4222,-0.2829,5.4015,-126.2379,5.3916,115.6035,13,181993,0
287274,3LG,0,0.109874,-68.0639,0.110084,172.0703,0.109628,51.9952,2.3211,-95.9658,2.9025,144.0713,2.7101,24.2258,14,181994,0
287274,3LG,0,0.109732,-68.0563,0.109954,172.0702,0.109528,52.0109,2.0656,-95.4727,2.1706,144.4986,1.77,24.718,15,181891,0
287274,3LG,0,0.109825,-68.0712,0.11001,172.0571,0.10957,51.9796,0.0,22.6061,0.0,-96.9372,0.0,142.4809,16,255335,0
287274,3LG,0,0.109825,-68.0712,0.11001,172.0571,0.10957,51.9796,0.0,21.9174,0.0,-97.9703,0.0,141.9788,17,182030,0
287274,3LG,0,0.109706,-68.069,0.10986,172.0613,0.109412,51.9759,1.2701,84.2799,1.2836,-35.9832,1.5733,-155.6508,18,182153,0
287274,3LG,0,0.109675,-68.0714,0.109828,172.059,0.10938,51.9734,1.1318,-95.7448,1.139,143.9335,1.1316,24.1822,19,182158,0
287274,3LG,0,0.109663,-68.0724,0.109816,172.058,0.109369,51.9723,0.283,-95.7168,0.2833,144.2353,0.2829,24.2122,20,182162,0
283954,SLG,0,0.420161,-34.4995,1.174024,-162.7778,1.221946,99.1695,8286.5724,-92.6883,280.8924,-151.2726,251.6042,88.4392,6,165449,0
283954,SLG,0,0.231974,-33.198,1.227281,-165.0992,1.259171,101.7862,0.2916,-60.6221,1.4664,167.3999,1.5443,74.3248,7,287274,0
283954,SLG,0,0.001131,-93.347,1.300576,-167.6708,1.312403,104.9634,8144.798,-93.3203,8.7998,-171.9237,8.8259,53.4792,8,283954,0
283954,SLG,0,0.001052,-98.7392,1.300412,-167.6723,1.312267,104.9677,6.8023,-59.4254,8.7998,-171.9237,8.8259,53.4792,9,283956,0
283954,SLG,0,0.08038,-57.5647,1.275349,-167.6066,1.292354,103.9334,2.7159,-85.0235,35.1354,164.5777,47.4111,76.4473,10,189963,0
283954,SLG,0,0.078942,-58.0666,1.275751,-167.7168,1.292901,103.8992,14.4398,-62.5024,18.9514,-175.431,18.2271,53.8607,11,181977,0
283954,SLG,0,0.077385,-58.6801,1.27648,-167.8905,1.29398,103.8186,0.0,30.5792,0.0,-77.9566,0.0,-166.1713,12,181924,0
283954,SLG,0,0.076478,-58.9404,1.277172,-167.9624,1.294986,103.8032,14.082,-45.9266,68.7848,-101.1119,57.9222,173.0933,13,181993,0
283954,SLG,0,0.076424,-58.9581,1.276781,-167.9756,1.294657,103.7903,13.7626,-63.4328,28.1196,176.12,27.1163,62.8626,14,181994,0
283954,SLG,0,0.07712,-58.3207,1.274306,-167.9448,1.292909,103.7581,1.4517,-85.731,22.8925,164.342,19.005,76.3528,15,181891,0
283954,SLG,0,0.076245,-58.9749,1.275981,-167.993,1.294007,103.7765,0.0,34.0926,0.0,-76.7998,0.0,-166.0111,16,255335,0
283954,SLG,0,0.076245,-58.9749,1.275981,-167.993,1.294007,103.7765,0.0,31.0712,0.0,-78.0127,0.0,-166.2063,17,182030,0
283954,SLG,0,0.075594,-59.0645,1.274417,-168.0065,1.292444,103.7835,8.9983,117.0602,12.1085,3.0117,15.6265,-119.0688,18,182153,0
283954,SLG,0,0.07541,-59.1393,1.274122,-168.0127,1.292131,103.7851,8.9113,-62.6947,10.6723,-174.3808,11.1267,54.3643,19,182158,0
283954,SLG,0,0.075335,-59.178,1.274029,-168.0152,1.29202,103.7861,2.228,-62.6707,2.6585,-173.8799,2.7832,54.3911,20,182162,0
283954,LL,0,0.470675,-38.0809,0.396394,-161.9415,1.229807,88.1161,12465.5991,-77.8939,12222.8106,130.0494,305.6269,85.0774,6,165449,0
283954,LL,0,0.256895,-36.7448,0.218662,-159.8498,1.276992,88.3136,0.3229,-64.1696,0.287,172.7877,1.5662,60.8524,7,287274,0
283954,LL,0,0.001715,-77.6593,0.001698,129.53,1.340187,88.6319,12350.7647,-77.6744,12224.7461,129.5513,9.7866,60.6567,8,283954,0
283954,LL,0,0.001631,-76.2493,0.001756,127.1209,1.340006,88.6335,4.9093,-119.2612,4.8773,-119.4257,9.7866,60.6567,9,283956,0
283954,LL,0,0.116468,-53.96,0.095305,160.7533,1.315507,88.117,3.9353,-81.4245,2.8846,133.0862,48.2603,60.6311,10,189963,0
283954,LL,0,0.115651,-53.6461,0.095444,160.0545,1.31577,88.0333,11.2591,-112.567,8.6809,-131.1586,19.7189,59.6993,11,181977,0
283954,LL,0,0.11474,-53.3666,0.095707,159.246,1.316525,87.8978,0.0,36.9444,0.0,-110.4778,0.0,177.8992,12,181924,0
283954,LL,0,0.114279,-53.1564,0.095856,158.8076,1.317343,87.8537,6.5464,-79.4532,12.914,-127.0657,64.8292,154.3428,13,181993,0
283954,LL,0,0.114225,-53.16,0.095837,158.7811,1.316963,87.8405,10.9542,-110.7606,7.9264,-137.655,29.2866,59.8677,14,181994,0
283954,LL,0,0.1148,-53.319,0.095304,159.1838,1.314954,87.8473,2.1611,-80.7352,1.8813,131.6136,19.329,60.4423,15,181891,0
283954,LL,0,0.114105,-53.1313,0.09578,158.7112,1.316194,87.8249,0.0,35.9097,0.0,-107.5256,0.0,178.274,16,255335,0
283954,LL,0,0.114105,-53.1313,0.09578,158.7112,1.316194,87.8249,0.0,36.8784,0.0,-111.2698,0.0,177.8434,17,182030,0
283954,LL,0,0.113734,-52.9521,0.095646,158.4727,1.314363,87.8201,7.0492,68.1082,5.3283,48.4321,16.9625,-119.9986,18,182153,0
283954,LL,0,0.113587,-52.9164,0.095669,158.3997,1.314008,87.8175,6.9275,-112.5112,5.346,-130.2293,12.1358,59.7964,19,182158,0
283954,LL,0,0.113521,-52.9033,0.095687,158.369,1.313887,87.8166,1.7319,-112.4757,1.3378,-130.1495,3.0339,59.8307,20,182162,0
283954,3LG,0,0.442197,-42.621,0.442175,-162.6318,0.442244,77.3772,13831.642,-94.0602,13830.6049,145.938,13831.239,25.9398,6,165449,0
283954,3LG,0,0.241644,-40.7875,0.241662,-160.8003,0.241683,79.2136,0.3038,-68.2122,0.3172,171.8365,0.3256,51.8863,7,287274,0
283954,3LG,0,0.001916,-94.136,0.001916,145.8618,0.001916,25.8666,13791.7626,-94.136,13794.559,145.8618,13792.4643,25.8666,8,283954,0
283954,3LG,0,0.001915,-94.1341,0.001916,145.8637,0.001915,25.8686,0.0162,-122.0352,0.0163,117.9312,0.0162,-2.1112,9,283956,0
283954,3LG,0,0.11685,-68.4758,0.117044,171.5997,0.116671,51.5676,3.9479,-95.9409,3.5428,143.9304,4.7045,24.1981,10,189963,0
283954,3LG,0,0.116811,-68.5504,0.117024,171.5456,0.116613,51.5018,1.9787,-96.4019,2.1367,143.5747,1.9786,23.4643,11,181977,0
283954,3LG,0,0.116806,-68.6651,0.117015,171.435,0.116595,51.386,0.0,21.3669,0.0,-98.6143,0.0,141.5967,12,181924,0
283954,3LG,0,0.116831,-68.6974,0.117031,171.3981,0.11662,51.3496,5.7636,-0.9261,5.7411,-126.9271,5.7341,114.9517,13,181993,0
283954,3LG,0,0.116807,-68.7051,0.116993,171.3858,0.116591,51.3361,2.4678,-96.6231,3.0851,143.3972,2.8815,23.5692,14,181994,0
283954,3LG,0,0.116656,-68.6976,0.116855,171.3857,0.116485,51.3518,2.1959,-96.114,2.3068,143.8141,1.8824,24.059,15,181891,0
283954,3LG,0,0.116755,-68.7124,0.116914,171.3726,0.116529,51.3205,0.0,22.2339,0.0,-97.7381,0.0,141.7326,16,255335,0
283954,3LG,0,0.116755,-68.7124,0.116914,171.3726,0.116529,51.3205,0.0,21.2895,0.0,-98.6211,0.0,141.3152,17,182030,0
283954,3LG,0,0.116628,-68.7103,0.116755,171.3768,0.116361,51.3168,1.3504,83.6192,1.3645,-36.6518,1.6727,-156.307,18,182153,0
283954,3LG,0,0.116595,-68.7126,0.116721,171.3745,0.116327,51.3143,1.2034,-96.4079,1.2108,143.2669,1.2029,23.527,19,182158,0
283954,3LG,0,0.116583,-68.7137,0.116709,171.3735,0.116315,51.3132,0.3009,-96.3799,0.3011,143.5686,0.3008,23.5571,20,182162,0
283956,SLG,0,0.360744,-46.6508,1.22634,-162.273,1.198958,101.519,0.4535,-74.075,1.4653,170.2261,1.4705,74.0577,7,287274,0
283956,SLG,0,0.188099,-69.2553,1.292993,-164.2962,1.235963,104.6768,7043.5811,-85.9647,8.8328,-171.4139,8.7116,53.1864,8,283954,0
283956,SLG,0,0.000978,-85.9899,1.300368,-166.6399,1.288877,105.0102,7043.5811,-85.9647,8.8328,-171.4139,8.7116,53.1864,9,283956,0
283956,SLG,0,0.251927,-64.2987,1.269642,-164.3198,1.219441,103.6676,8.5117,-91.7618,34.9782,167.8645,44.7362,76.1815,10,189963,0
283956,SLG,0,0.250708,-64.5652,1.270004,-164.4205,1.219734,103.636,16.0452,-65.5465,18.9942,-177.5041,19.1213,55.4449,11,181977,0
283956,SLG,0,0.249464,-64.9041,1.270671,-164.5837,1.220516,103.5573,0.0,25.11,0.0,-74.5956,0.0,-166.4038,12,181924,0
283956,SLG,0,0.248777,-65.0446,1.271328,-164.6495,1.221333,103.5434,20.6684,-26.1563,66.9213,-98.2044,54.2999,170.901,13,181993,0
283956,SLG,0,0.248682,-65.0591,1.270934,-164.6625,1.221016,103.5303,16.1099,-68.055,28.3106,176.1976,27.4179,63.2225,14,181994,0
283956,SLG,0,0.248855,-64.8486,1.26858,-164.6385,1.219553,103.4997,4.6844,-92.2633,22.7897,167.6483,17.9267,76.0945,15,181891,0
283956,SLG,0,0.248422,-65.0782,1.270131,-164.6789,1.220381,103.5163,0.0,26.3617,0.0,-73.5499,0.0,-166.3405,16,255335,0
283956,SLG,0,0.248422,-65.0782,1.270131,-164.6789,1.220381,103.5163,0.0,24.9252,0.0,-74.6801,0.0,-166.4735,17,182030,0
283956,SLG,0,0.247624,-65.1255,1.268563,-164.6886,1.218812,103.5242,10.1784,113.4792,12.1548,1.2296,15.9605,-118.4721,18,182153,0
283956,SLG,0,0.247415,-65.1545,1.268259,-164.6938,1.218488,103.5258,9.8992,-65.7271,10.6827,-176.8753,11.686,55.9524,19,182158,0
283956,SLG,0,0.247335,-65.1686,1.268161,-164.6959,1.218371,103.5267,2.4749,-65.7021,2.659,-176.3995,2.923,55.9793,20,182162,0
283956,LL,0,0.406999,-46.0254,0.369611,-173.6902,1.247428,89.5087,0.5116,-73.4501,0.4851,158.9468,1.5299,62.0474,7,287274,0
283956,LL,0,0.211343,-63.4872,0.210925,165.052,1.301495,90.0174,10342.3405,-69.3667,10428.1959,138.839,9.7025,61.0345,8,283954,0
283956,LL,0,0.001436,-69.3462,0.001449,138.813,1.331956,89.0088,10342.3405,-69.3667,10428.1959,138.839,9.7025,61.0345,9,283956,0
283956,LL,0,0.302685,-58.0738,0.289457,166.4694,1.278999,89.4836,10.2268,-85.5385,8.7614,138.8007,46.921,61.9977,10,189963,0
283956,LL,0,0.301724,-58.0447,0.289538,166.2249,1.279148,89.4053,13.9368,-103.0616,8.2545,-154.6985,20.1942,59.2493,11,181977,0
283956,LL,0,0.300736,-58.0629,0.289745,165.905,1.279775,89.2744,0.0,31.6627,0.0,-104.1076,0.0,179.2706,12,181924,0
283956,LL,0,0.300283,-58.0325,0.289897,165.7497,1.280515,89.2329,12.5551,-23.068,21.3384,-127.2023,62.3376,155.3689,13,181993,0
283956,LL,0,0.30019,-58.0396,0.289811,165.732,1.280149,89.2195,13.9962,-100.7147,9.0439,-171.1884,28.9111,59.9619,14,181994,0
283956,LL,0,0.300483,-58.0613,0.289105,165.8493,1.278311,89.2243,5.6563,-85.4775,5.7071,138.2781,18.7903,61.8193,15,181891,0
283956,LL,0,0.299979,-58.0369,0.289615,165.7005,1.279405,89.2039,0.0,32.4501,0.0,-102.5993,0.0,179.6718,16,255335,0
283956,LL,0,0.299979,-58.0369,0.289615,165.7005,1.279405,89.2039,0.0,31.9767,0.0,-104.3385,0.0,179.2073,17,182030,0
283956,LL,0,0.299367,-57.9833,0.289189,165.6323,1.277615,89.2005,8.5973,78.0836,5.1259,23.8582,16.7861,-120.0957,18,182153,0
283956,LL,0,0.299167,-57.9767,0.289141,165.6089,1.277264,89.1984,8.2363,-102.6614,4.9809,-152.1498,12.098,59.1315,19,182158,0
283956,LL,0,0.299083,-57.9748,0.289133,165.599,1.277142,89.1976,2.0598,-102.6298,1.2472,-151.8919,3.0252,59.1669,20,182162,0
283956,3LG,0,0.402453,-51.2208,0.402753,-171.2337,0.402577,68.7963,0.5059,-78.6454,0.5286,161.4031,0.5424,41.469,7,287274,0
283956,3LG,0,0.222212,-69.2665,0.222474,170.7419,0.222261,50.7658,11630.6107,-85.2152,11638.8402,154.7838,11632.1034,34.789,8,283954,0
283956,3LG,0,0.001615,-85.2151,0.001617,154.7838,0.001616,34.789,11630.6107,-85.2152,11638.8402,154.7838,11632.1034,34.789,9,283956,0
283956,3LG,0,0.316502,-66.4214,0.317282,173.6618,0.316057,53.6416,10.6934,-93.8864,9.6038,145.9925,12.7444,26.2722,10,189963,0
283956,3LG,0,0.316395,-66.496,0.317227,173.6077,0.315901,53.5759,5.3606,-94.3317,5.7903,145.6394,5.3606,25.5198,11,181977,0
283956,3LG,0,0.316381,-66.6107,0.317202,173.497,0.31585,53.4602,0.0,23.439,0.0,-96.5027,0.0,143.4802,12,181924,0
283956,3LG,0,0.316449,-66.643,0.317246,173.4602,0.315918,53.4238,15.6126,1.1239,15.5631,-124.8587,15.5319,117.0237,13,181993,0
283956,3LG,0,0.316383,-66.6507,0.317143,173.4479,0.315841,53.4104,6.6853,-94.5571,8.3615,145.461,7.8066,25.6317,14,181994,0
283956,3LG,0,0.315975,-66.6431,0.31677,173.4478,0.315552,53.426,5.9478,-94.0596,6.2533,145.8762,5.0993,26.1332,15,181891,0
283956,3LG,0,0.316242,-66.6581,0.316931,173.4346,0.315673,53.3947,0.0,24.1923,0.0,-95.5865,0.0,143.7542,16,255335,0
283956,3LG,0,0.316242,-66.6581,0.316931,173.4346,0.315673,53.3947,0.0,23.3512,0.0,-96.568,0.0,143.4116,17,182030,0
283956,3LG,0,0.3159,-66.6559,0.316498,173.4388,0.315217,53.391,3.6585,85.6877,3.6977,-34.5873,4.5317,-154.2462,18,182153,0
283956,3LG,0,0.315809,-66.6582,0.316406,173.4366,0.315125,53.3886,3.2603,-94.3377,3.2812,145.3317,3.2592,25.5826,19,182158,0
283956,3LG,0,0.315777,-66.6593,0.316373,173.4355,0.315092,53.3875,0.8152,-94.3097,0.816,145.6336,0.8149,25.6126,20,182162,0
189963,SLG,0,0.405999,-44.3292,1.216942,-161.7975,1.187179,100.9074,9.081,-62.7856,9.1968,-178.4785,9.7278,58.7906,8,283954,0
189963,SLG,0,0.405827,-44.3282,1.216767,-161.7974,1.187014,100.9113,9.081,-62.7856,9.1968,-178.4785,9.7278,58.7906,9,283956,0
189963,SLG,0,0.000767,-86.9797,1.306608,-165.3791,1.243372,105.4004,5521.5614,-86.9798,35.9965,166.8052,45.6141,77.9142,10,189963,0
189963,SLG,0,0.021742,-25.7962,1.302425,-165.2758,1.239061,105.1604,13.2042,-55.5818,19.4422,-173.0934,17.0509,52.77,11,181977,0
189963,SLG,0,0.020103,-25.3597,1.303165,-165.4487,1.24016,105.0845,0.0,63.4349,0.0,-75.4562,0.0,-164.8831,12,181924,0
189963,SLG,0,0.019172,-24.7489,1.303866,-165.5203,1.241161,105.0714,11.8231,-51.3057,70.2248,-98.7588,55.1505,175.0523,13,181993,0
189963,SLG,0,0.019138,-24.7332,1.30347,-165.5336,1.240853,105.0587,12.3361,-55.7353,28.8159,178.5391,25.4992,62.8378,14,181994,0
189963,SLG,0,0.02024,-23.8408,1.300947,-165.5029,1.23917,105.0231,0.3811,-51.2404,23.3711,166.7839,18.215,77.6177,15,181891,0
189963,SLG,0,0.019013,-24.558,1.302655,-165.5511,1.240246,105.0452,0.0,63.155,0.0,-74.4666,0.0,-164.8849,16,255335,0
189963,SLG,0,0.019013,-24.558,1.302655,-165.5511,1.240246,105.0452,0.0,65.543,0.0,-75.5711,0.0,-164.9596,17,182030,0
189963,SLG,0,0.018468,-24.0397,1.301059,-165.5647,1.238791,105.0531,8.1741,124.2359,12.4327,5.3775,14.6644,-119.3424,18,182153,0
189963,SLG,0,0.018281,-24.0428,1.300757,-165.5709,1.238501,105.0551,8.1511,-55.7762,10.9656,-172.0419,10.4021,53.2716,19,182158,0
189963,SLG,0,0.018199,-24.0705,1.300661,-165.5735,1.238398,105.0562,2.038,-55.753,2.7317,-171.5462,2.6021,53.2974,20,182162,0
189963,LL,0,0.485564,-42.7865,0.426792,-174.4533,1.23756,89.2139,7.1164,-89.5292,5.4359,-162.674,10.1304,59.5708,8,283954,0
189963,LL,0,0.485448,-42.7784,0.426701,-174.4598,1.237373,89.216,7.1164,-89.5292,5.4359,-162.674,10.1304,59.5708,9,283956,0
189963,LL,0,0.001079,-67.8833,0.001131,141.1257,1.312976,89.4994,7769.6874,-67.8835,8141.4706,141.1256,48.1674,62.0135,10,189963,0
189963,LL,0,0.023874,-13.7857,0.026326,-148.4158,1.30845,89.4255,9.4715,-115.9895,9.6752,-121.2193,19.108,61.4551,11,181977,0
189963,LL,0,0.023741,-10.9988,0.025597,-150.6876,1.309247,89.2896,0.0,75.6407,0.0,-59.0362,0.0,179.3179,12,181924,0
189963,LL,0,0.023728,-9.345,0.025175,-151.9819,1.310084,89.2452,7.512,-117.7617,9.8222,-115.3044,64.6205,156.1376,13,181993,0
189963,LL,0,0.023712,-9.296,0.025161,-152.0544,1.30971,89.2323,8.7727,-115.0406,9.0564,-122.4196,28.6605,61.4812,14,181994,0
189963,LL,0,0.023989,-11.0887,0.025365,-150.291,1.307676,89.2392,0.4517,-38.5129,0.5007,-177.8504,19.222,61.8341,15,181891,0
189963,LL,0,0.023707,-9.0781,0.025082,-152.232,1.308952,89.217,0.0,70.3743,0.0,-53.3581,0.0,179.6137,16,255335,0
189963,LL,0,0.023707,-9.0781,0.025082,-152.232,1.308952,89.217,0.0,80.9054,0.0,-62.2373,0.0,179.2163,17,182030,0
189963,LL,0,0.023758,-8.1013,0.024743,-152.8772,1.307155,89.212,5.8332,64.3738,5.9582,58.7714,16.5595,-118.3484,18,182153,0
189963,LL,0,0.023725,-7.7899,0.024682,-153.1625,1.30681,89.2094,5.8283,-115.9161,5.9417,-120.9591,11.759,61.5467,19,182158,0
189963,LL,0,0.023704,-7.6551,0.024662,-153.2947,1.306693,89.2084,1.4571,-115.8819,1.4855,-120.9082,2.9397,61.5806,20,182162,0
189963,3LG,0,0.480631,-50.2718,0.480879,-170.2775,0.480971,69.7505,4.0744,-78.1739,4.079,161.8072,4.0756,41.7603,8,283954,0
189963,3LG,0,0.480555,-50.2699,0.480803,-170.2756,0.480896,69.7524,4.0744,-78.1739,4.079,161.8072,4.0756,41.7603,9,283956,0
189963,3LG,0,0.001235,-83.0259,0.001235,156.9753,0.001236,36.9821,8892.4817,-83.0261,8894.5993,156.9752,8896.5573,36.982,10,189963,0
189963,3LG,0,0.026741,-19.9286,0.026757,-139.9202,0.026757,100.0903,0.4532,-47.8582,0.489,-167.8343,0.4533,72.0694,11,181977,0
189963,3LG,0,0.02674,-20.0431,0.026755,-140.031,0.026752,99.9745,0.0,69.915,0.0,-49.849,0.0,-170.015,12,181924,0
189963,3LG,0,0.026745,-20.0752,0.026758,-140.0679,0.026758,99.938,1.3189,47.6904,1.3131,-78.4102,1.3158,163.5653,13,181993,0
189963,3LG,0,0.02674,-20.0829,0.02675,-140.0802,0.026752,99.9245,0.5651,-48.0582,0.7058,-168.0326,0.6606,72.1681,14,181994,0
189963,3LG,0,0.026705,-20.0755,0.026718,-140.0801,0.026727,99.9402,0.5027,-47.492,0.5274,-167.6517,0.4319,72.6473,15,181891,0
189963,3LG,0,0.026728,-20.0903,0.026732,-140.0934,0.026738,99.9089,0.0,70.7266,0.0,-49.0882,0.0,-169.6513,16,255335,0
189963,3LG,0,0.026728,-20.0903,0.026732,-140.0934,0.026738,99.9089,0.0,69.9068,0.0,-50.1046,0.0,-170.0804,17,182030,0
189963,3LG,0,0.026699,-20.088,0.026695,-140.0892,0.026699,99.9051,0.3093,132.1715,0.3122,11.9366,0.3834,-107.7064,18,182153,0
189963,3LG,0,0.026691,-20.0903,0.026688,-140.0915,0.026691,99.9027,0.2756,-47.8642,0.2771,-168.1376,0.2756,72.1322,19,182158,0
189963,3LG,0,0.026689,-20.0914,0.026685,-140.0926,0.026688,99.9016,0.0689,-47.8362,0.0689,-167.8358,0.0689,72.1623,20,182162,0
181977,SLG,0,0.499631,-41.1209,1.1913,-160.3012,1.160056,99.4398,9.4125,-61.4109,9.3801,-179.7544,9.6306,59.583,8,283954,0
181977,SLG,0,0.499453,-41.1194,1.191122,-160.3007,1.159889,99.4434,9.4125,-61.4109,9.3801,-179.7544,9.6306,59.583,9,283956,0
181977,SLG,0,0.173177,-34.8713,1.261883,-163.3473,1.198905,103.2604,5.8512,-62.3345,34.7644,168.837,43.9828,75.7743,10,189963,0
181977,SLG,0,0.000652,-86.1121,1.313343,-164.8485,1.229446,105.6773,4705.2875,-86.0302,19.4587,-172.5359,16.8464,52.3077,11,181977,0
181977,SLG,0,0.112643,-47.8236,1.287467,-164.2785,1.213847,104.3486,0.0,42.8789,0.0,-74.4139,0.0,-165.657,12,181924,0
181977,SLG,0,0.111788,-47.9523,1.288126,-164.3474,1.214754,104.3351,14.0113,-32.9596,68.6877,-97.9642,54.048,173.2617,13,181993,0
181977,SLG,0,0.111729,-47.9654,1.28773,-164.3606,1.214449,104.3223,13.7792,-58.77,28.8397,178.2361,25.8576,63.0614,14,181994,0
181977,SLG,0,0.112401,-47.5997,1.28531,-164.3325,1.212887,104.289,2.1159,-75.0124,23.0902,167.9544,17.8287,76.8837,15,181891,0
181977,SLG,0,0.111543,-47.973,1.286918,-164.3777,1.213843,104.3086,0.0,43.7002,0.0,-73.379,0.0,-165.61,16,255335,0
181977,SLG,0,0.111543,-47.973,1.286918,-164.3777,1.213843,104.3086,0.0,42.0418,0.0,-74.3974,0.0,-165.7182,17,182030,0
181977,SLG,0,0.11088,-48.0047,1.285322,-164.3896,1.212366,104.3164,8.9172,121.7802,12.4741,4.1593,14.9425,-118.8854,18,182153,0
181977,SLG,0,0.110688,-48.0452,1.285015,-164.3953,1.212067,104.3181,8.784,-57.9496,11.0029,-173.6202,10.73,54.5872,19,182158,0
181977,SLG,0,0.110609,-48.0668,1.284917,-164.3978,1.21196,104.3191,2.1962,-57.9256,2.7401,-173.1411,2.684,54.613,20,182162,0
181977,LL,0,0.191529,-35.367,0.172642,-160.4807,1.267631,89.4295,6.4713,-62.8325,5.2256,171.8521,46.504,61.9436,10,189963,0
181977,LL,0,0.000902,-65.9827,0.000962,143.2631,1.310404,89.7678,6501.8669,-66.0487,6921.6323,143.3405,18.9449,61.7697,11,181977,0
181977,LL,0,0.139858,-43.6553,0.124786,-179.2325,1.288731,89.434,0.0,46.1779,0.0,-88.977,0.0,179.4389,12,181924,0
181977,LL,0,0.139494,-43.4755,0.12471,-179.5657,1.289513,89.3902,5.3945,-62.43,14.1901,-118.4242,63.4168,155.6625,13,181993,0
181977,LL,0,0.139437,-43.4786,0.124674,-179.5906,1.289142,89.3769,10.7855,-105.2432,8.7833,-140.8037,28.9105,61.3558,14,181994,0
181977,LL,0,0.139889,-43.6368,0.124366,-179.2534,1.287205,89.3841,2.6333,-71.0533,2.455,153.1767,18.9211,61.979,15,181891,0
181977,LL,0,0.139318,-43.4547,0.124567,-179.6455,1.288389,89.3614,0.0,45.8273,0.0,-86.3247,0.0,179.9347,16,255335,0
181977,LL,0,0.139318,-43.4547,0.124567,-179.6455,1.288389,89.3614,0.0,46.5313,0.0,-89.6468,0.0,179.3704,17,182030,0
181977,LL,0,0.138977,-43.3036,0.124261,-179.8108,1.286587,89.3567,6.8951,73.166,5.6042,46.1207,16.7658,-118.5192,18,182153,0
181977,LL,0,0.138838,-43.2707,0.124231,-179.8702,1.286236,89.3541,6.7545,-107.7093,5.5596,-132.264,12.0411,61.2562,19,182158,0
181977,LL,0,0.138777,-43.2581,0.124227,-179.8962,1.286115,89.3532,1.6886,-107.6737,1.3909,-132.1479,3.0103,61.2903,20,182162,0
181977,3LG,0,0.186563,-39.4848,0.186781,-159.4743,0.186663,80.5589,6.3032,-66.9498,5.6537,172.8563,7.5268,53.1894,10,189963,0
181977,3LG,0,0.001041,-80.8909,0.001042,159.113,0.001041,39.1203,7494.8223,-80.8909,7500.3307,159.113,7497.9119,39.1202,11,181977,0
181977,3LG,0,0.141478,-52.7956,0.141628,-172.7697,0.14151,67.2418,0.0,37.0726,0.0,-82.9065,0.0,157.3049,12,181924,0
181977,3LG,0,0.141508,-52.8277,0.141647,-172.8067,0.141541,67.2053,6.9786,14.9361,6.9508,-111.1434,6.9597,130.8285,13,181993,0
181977,3LG,0,0.141479,-52.8354,0.141601,-172.8189,0.141506,67.1918,2.9902,-80.7976,3.7355,159.2254,3.4947,39.4277,14,181994,0
181977,3LG,0,0.141296,-52.828,0.141435,-172.8189,0.141376,67.2075,2.6597,-80.2444,2.792,159.6095,2.2846,39.9146,15,181891,0
181977,3LG,0,0.141416,-52.8428,0.141506,-172.8322,0.141431,67.1762,0.0,38.0388,0.0,-81.9115,0.0,157.517,16,255335,0
181977,3LG,0,0.141416,-52.8428,0.141506,-172.8322,0.141431,67.1762,0.0,37.1614,0.0,-82.8296,0.0,157.1863,17,182030,0
181977,3LG,0,0.141263,-52.8405,0.141313,-172.828,0.141226,67.1725,1.6364,99.435,1.6524,-20.807,2.0284,-140.4481,18,182153,0
181977,3LG,0,0.141222,-52.8429,0.141272,-172.8303,0.141186,67.17,1.4584,-80.5987,1.4665,159.1181,1.4583,39.3871,19,182158,0
181977,3LG,0,0.141208,-52.8439,0.141257,-172.8314,0.141171,67.1689,0.3647,-80.5708,0.3647,159.42,0.3646,39.4171,20,182162,0
181924,SLG,0,0.212532,-17.7619,1.23716,-163.7928,1.210195,102.1178,7.1809,-45.2263,34.0833,168.3915,44.397,74.6317,10,189963,0
181924,SLG,0,0.148461,-18.0754,1.260153,-164.6163,1.224982,103.1916,14.7127,-55.1925,19.9221,-174.7705,17.3586,54.9661,11,181977,0
181924,SLG,0,0.000627,-90.1798,1.31374,-166.3274,1.260468,105.5569,4513.4977,-90.1798,0.0,-76.2746,0.0,-164.4723,12,181924,0
